Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images,
2024-07-17 4:24:00,04:24:00,CNR3527476429,Success,CID279712,eBike,JP Nagar,Kadugodi,280,55,null,null,No,null,338,Cash,7,3.8,3.6,#NAME?,
2024-07-02 11:04:00,11:04:00,CNR1035645079,Success,CID503695,Prime Sedan,Electronic City,Hulimavu,105,25,null,null,No,null,306,UPI,26,4.4,4.4,#NAME?,
2024-07-29 19:26:00,19:26:00,CNR3533207934,Success,CID537867,Auto,Hulimavu,Ulsoor,224,50,null,null,No,null,625,UPI,6,3.1,4.6,#NAME?,
2024-07-27 19:10:00,19:10:00,CNR7794175095,Canceled by Driver,CID545627,Prime Plus,JP Nagar,Ramamurthy Nagar,null,null,null,Personal & Car related issue,null,null,1246,null,0,null,null,#NAME?,
2024-07-15 9:25:00,09:25:00,CNR4320441823,Canceled by Driver,CID499726,Prime SUV,Vijayanagar,HSR Layout,null,null,null,Customer related issue,null,null,399,null,0,null,null,#NAME?,
2024-07-12 8:09:00,08:09:00,CNR6283542556,Success,CID717669,Prime SUV,Devanahalli,Mysore Road,217,85,null,null,No,null,178,Cash,45,4.3,3.6,#NAME?,
2024-07-06 15:01:00,15:01:00,CNR9602617696,Success,CID671694,Auto,Kengeri,BTM Layout,238,25,null,null,No,null,331,UPI,9,4.8,3.1,#NAME?,
2024-07-12 10:26:00,10:26:00,CNR7674915808,Success,CID702110,Mini,Hebbal,Hulimavu,273,120,null,null,No,null,182,Credit Card,41,3.3,4.2,#NAME?,
2024-07-08 2:31:00,02:31:00,CNR4913771687,Success,CID335758,eBike,Hosur Road,KR Puram,203,115,null,null,No,null,337,Cash,41,4.7,4.4,#NAME?,
2024-07-26 15:04:00,15:04:00,CNR8913233510,Success,CID476817,eBike,Tumkur Road,Mysore Road,84,135,null,null,Yes,Vehicle Breakdown,332,Cash,40,4.7,4.9,#NAME?,
2024-07-26 6:17:00,06:17:00,CNR3586960784,Success,CID860068,Mini,Hulimavu,Nagarbhavi,133,100,null,null,No,null,393,Cash,22,4.6,4,#NAME?,
2024-07-10 22:10:00,22:10:00,CNR2248619297,Success,CID704795,eBike,Peenya,MG Road,168,55,null,null,No,null,238,Cash,10,3.2,4.5,#NAME?,
2024-07-22 7:54:00,07:54:00,CNR9087445017,Success,CID409423,Prime SUV,Hulimavu,HSR Layout,238,80,null,null,No,null,217,Cash,20,3.3,3,#NAME?,
2024-07-08 12:40:00,12:40:00,CNR3755571329,Canceled by Customer,CID798826,eBike,Basavanagudi,Hebbal,null,null,AC is Not working,null,null,null,464,null,0,null,null,#NAME?,
2024-07-20 22:51:00,22:51:00,CNR2144603487,Success,CID107979,Auto,BTM Layout,Electronic City,147,45,null,null,No,null,227,Cash,7,4.3,3.9,#NAME?,
2024-07-09 21:45:00,21:45:00,CNR4096622995,Success,CID509407,Bike,Peenya,Padmanabhanagar,189,85,null,null,No,null,295,UPI,16,3.6,4.1,#NAME?,
2024-07-19 10:08:00,10:08:00,CNR7781801866,Canceled by Driver,CID143072,Auto,Marathahalli,Ulsoor,null,null,null,Customer was coughing/sick,null,null,497,null,0,null,null,#NAME?,
2024-07-28 3:44:00,03:44:00,CNR1553421689,Success,CID677370,Auto,Cox Town,Sahakar Nagar,273,55,null,null,No,null,285,Cash,16,4.1,4.8,#NAME?,
2024-07-15 6:31:00,06:31:00,CNR2224767545,Driver Not Found,CID614296,Bike,Cox Town,Nagarbhavi,null,null,null,null,null,null,489,null,0,null,null,#NAME?,
2024-07-17 4:38:00,04:38:00,CNR8608930914,Canceled by Customer,CID344368,Prime Plus,Banashankari,Cox Town,null,null,Wrong Address,null,null,null,198,null,0,null,null,#NAME?,
2024-07-04 22:35:00,22:35:00,CNR7345206084,Success,CID205805,Prime Sedan,MG Road,Ulsoor,189,40,null,null,No,null,598,Cash,49,4.3,3.8,#NAME?,
2024-07-10 4:10:00,04:10:00,CNR3060729242,Success,CID237131,Prime Plus,Cox Town,Sahakar Nagar,224,55,null,null,No,null,428,Cash,5,3,4.1,#NAME?,
2024-07-16 21:51:00,21:51:00,CNR6314479190,Success,CID864057,Prime Sedan,Koramangala,Yeshwanthpur,112,130,null,null,No,null,565,Cash,20,3.4,4.7,#NAME?,
2024-07-20 19:38:00,19:38:00,CNR5164451468,Success,CID690667,Mini,HSR Layout,Richmond Town,91,115,null,null,No,null,693,Cash,25,3.4,3.4,#NAME?,
2024-07-27 1:36:00,01:36:00,CNR1919364970,Driver Not Found,CID265978,Mini,Banashankari,Yelahanka,null,null,null,null,null,null,833,null,0,null,null,#NAME?,
2024-07-05 17:06:00,17:06:00,CNR1663460325,Canceled by Driver,CID451237,Prime SUV,Nagarbhavi,Ulsoor,null,null,null,Customer related issue,null,null,909,null,0,null,null,#NAME?,
2024-07-08 14:18:00,14:18:00,CNR6493438026,Success,CID644534,Auto,Koramangala,Hosur Road,238,145,null,null,No,null,287,UPI,5,3.9,3.3,#NAME?,
2024-07-27 4:06:00,04:06:00,CNR7428560956,Canceled by Customer,CID861860,eBike,Shantinagar,Chickpet,null,null,Driver asked to cancel,null,null,null,334,null,0,null,null,#NAME?,
2024-07-09 8:39:00,08:39:00,CNR8402387237,Driver Not Found,CID332560,Auto,Whitefield,BTM Layout,null,null,null,null,null,null,177,null,0,null,null,#NAME?,
2024-07-10 15:50:00,15:50:00,CNR1854706484,Success,CID220878,eBike,Rajarajeshwari Nagar,Bellandur,294,115,null,null,No,null,355,Cash,23,4.4,4.1,#NAME?,
2024-07-02 2:26:00,02:26:00,CNR3689698028,Canceled by Driver,CID480236,Auto,Majestic,Malleshwaram,null,null,null,Personal & Car related issue,null,null,315,null,0,null,null,#NAME?,
2024-07-11 22:58:00,22:58:00,CNR1635010672,Success,CID145824,Mini,Yeshwanthpur,Magadi Road,140,85,null,null,No,null,1477,UPI,22,4.9,3.7,#NAME?,
2024-07-21 7:15:00,07:15:00,CNR9437106580,Success,CID447991,Prime Sedan,Richmond Town,BTM Layout,287,35,null,null,No,null,141,UPI,27,4,4.1,#NAME?,
2024-07-21 1:11:00,01:11:00,CNR6592887546,Success,CID765795,Prime SUV,Chamarajpet,HSR Layout,231,145,null,null,No,null,734,UPI,44,4.4,3.6,#NAME?,
2024-07-29 6:29:00,06:29:00,CNR9213473226,Driver Not Found,CID456975,eBike,Hulimavu,Shantinagar,null,null,null,null,null,null,239,null,0,null,null,#NAME?,
2024-07-07 10:10:00,10:10:00,CNR9722164059,Canceled by Driver,CID422482,Prime Sedan,Peenya,Cox Town,null,null,null,More than permitted people in there,null,null,404,null,0,null,null,#NAME?,
2024-07-23 0:43:00,00:43:00,CNR4735130211,Canceled by Driver,CID920189,Bike,Varthur,Hebbal,null,null,null,Customer related issue,null,null,433,null,0,null,null,#NAME?,
2024-07-25 18:18:00,18:18:00,CNR4941165618,Canceled by Customer,CID691102,eBike,Electronic City,Nagarbhavi,null,null,Driver asked to cancel,null,null,null,455,null,0,null,null,#NAME?,
2024-07-05 23:00:00,23:00:00,CNR7617484773,Success,CID174115,Bike,Banashankari,BTM Layout,105,140,null,null,No,null,382,Cash,36,3.1,3.4,#NAME?,
2024-07-04 13:11:00,13:11:00,CNR3153265378,Success,CID876373,Prime Plus,Devanahalli,Rajarajeshwari Nagar,105,110,null,null,No,null,2765,Cash,41,3.9,3.5,#NAME?,
2024-07-16 20:32:00,20:32:00,CNR6004755840,Canceled by Customer,CID731477,Mini,Nagarbhavi,Rajajinagar,null,null,Change of plans,null,null,null,197,null,0,null,null,#NAME?,
2024-07-03 20:39:00,20:39:00,CNR1807970343,Success,CID335444,Prime Plus,Sarjapur Road,Vijayanagar,112,65,null,null,No,null,229,UPI,8,4.6,4.4,#NAME?,
2024-07-13 13:00:00,13:00:00,CNR2291377122,Success,CID442741,Prime Plus,Vijayanagar,KR Puram,189,50,null,null,No,null,116,UPI,9,3.8,4,#NAME?,
2024-07-14 16:29:00,16:29:00,CNR4695776042,Driver Not Found,CID553038,Auto,Shantinagar,Mysore Road,null,null,null,null,null,null,435,null,0,null,null,#NAME?,
2024-07-18 1:20:00,01:20:00,CNR7170346050,Canceled by Customer,CID889787,Bike,Hosur Road,Magadi Road,null,null,Driver is not moving towards pickup location,null,null,null,174,null,0,null,null,#NAME?,
2024-07-13 1:41:00,01:41:00,CNR1548651990,Canceled by Customer,CID416048,Mini,Shivajinagar,Peenya,null,null,Driver asked to cancel,null,null,null,737,null,0,null,null,#NAME?,
2024-07-07 2:07:00,02:07:00,CNR2935468616,Success,CID600862,Prime SUV,Banashankari,Banashankari,203,130,null,null,No,null,920,Cash,18,3.3,3.5,#NAME?,
2024-07-30 15:02:00,15:02:00,CNR2041547416,Canceled by Driver,CID699004,Bike,Varthur,Ramamurthy Nagar,null,null,null,Personal & Car related issue,null,null,251,null,0,null,null,#NAME?,
2024-07-14 17:49:00,17:49:00,CNR5722540560,Success,CID665195,Prime SUV,Cox Town,Rajajinagar,154,65,null,null,No,null,114,Cash,31,4.1,3.9,#NAME?,
2024-07-20 1:09:00,01:09:00,CNR9572114188,Success,CID104680,Mini,Marathahalli,MG Road,42,135,null,null,No,null,476,Cash,26,3.5,4.6,#NAME?,
2024-07-20 12:52:00,12:52:00,CNR4925511822,Success,CID812407,Auto,Sarjapur Road,Hebbal,91,45,null,null,No,null,389,UPI,11,4.5,4.6,#NAME?,
2024-07-10 21:40:00,21:40:00,CNR1487976170,Success,CID201148,Mini,Frazer Town,Jayanagar,56,35,null,null,No,null,942,UPI,22,3.1,3.4,#NAME?,
2024-07-03 12:51:00,12:51:00,CNR5890068244,Success,CID211235,Auto,Sahakar Nagar,Langford Town,91,35,null,null,No,null,489,UPI,11,3,3.9,#NAME?,
2024-07-01 18:40:00,18:40:00,CNR5847255645,Success,CID394071,Prime Sedan,Hosur Road,Frazer Town,63,35,null,null,Yes,Customer Demand,185,Cash,4,4.3,4.3,#NAME?,
2024-07-28 15:57:00,15:57:00,CNR9112615080,Success,CID732719,Prime Sedan,Langford Town,Rajarajeshwari Nagar,42,80,null,null,No,null,511,Cash,44,3.7,3.1,#NAME?,
2024-07-16 0:02:00,00:02:00,CNR4741608359,Driver Not Found,CID592545,Bike,Marathahalli,Bellandur,null,null,null,null,null,null,454,null,0,null,null,#NAME?,
2024-07-05 8:46:00,08:46:00,CNR7237533991,Driver Not Found,CID236231,Prime SUV,Mysore Road,Chamarajpet,null,null,null,null,null,null,629,null,0,null,null,#NAME?,
2024-07-25 3:14:00,03:14:00,CNR2806652969,Driver Not Found,CID303731,Prime Plus,Varthur,Majestic,null,null,null,null,null,null,163,null,0,null,null,#NAME?,
2024-07-12 8:05:00,08:05:00,CNR8513710374,Success,CID875695,Prime Sedan,Ulsoor,Majestic,77,45,null,null,No,null,219,Cash,36,3.8,4.5,#NAME?,
2024-07-27 16:06:00,16:06:00,CNR6114734211,Success,CID788999,Prime Plus,Kammanahalli,JP Nagar,168,90,null,null,No,null,777,UPI,44,3.2,4.7,#NAME?,
2024-07-20 21:05:00,21:05:00,CNR2948922562,Canceled by Driver,CID488926,Mini,Whitefield,Sahakar Nagar,null,null,null,Customer was coughing/sick,null,null,427,null,0,null,null,#NAME?,
2024-07-24 10:49:00,10:49:00,CNR2127463618,Driver Not Found,CID306438,Bike,Sarjapur Road,Hennur,null,null,null,null,null,null,1582,null,0,null,null,#NAME?,
2024-07-21 22:17:00,22:17:00,CNR1066817099,Success,CID860552,Mini,Vijayanagar,Varthur,196,55,null,null,Yes,Customer Demand,969,Debit Card,4,3.2,4.4,#NAME?,
2024-07-15 18:13:00,18:13:00,CNR4473802623,Canceled by Customer,CID372705,Prime Sedan,Kengeri,Ramamurthy Nagar,null,null,Change of plans,null,null,null,392,null,0,null,null,#NAME?,
2024-07-26 22:39:00,22:39:00,CNR7399429548,Success,CID806651,Prime SUV,Hebbal,Ramamurthy Nagar,63,75,null,null,No,null,1575,UPI,8,4.1,3.1,#NAME?,
2024-07-24 5:51:00,05:51:00,CNR5613703248,Success,CID602258,Auto,Kengeri,Hennur,161,145,null,null,No,null,231,Cash,3,3,4.3,#NAME?,
2024-07-05 2:14:00,02:14:00,CNR8788324197,Canceled by Driver,CID660694,eBike,Langford Town,Padmanabhanagar,null,null,null,Personal & Car related issue,null,null,237,null,0,null,null,#NAME?,
2024-07-12 22:51:00,22:51:00,CNR2616262306,Canceled by Customer,CID523803,Auto,Hosur Road,JP Nagar,null,null,Driver asked to cancel,null,null,null,740,null,0,null,null,#NAME?,
2024-07-15 20:40:00,20:40:00,CNR4828086195,Success,CID369559,eBike,Hennur,Tumkur Road,133,55,null,null,No,null,296,Cash,23,3.1,3.7,#NAME?,
2024-07-26 19:49:00,19:49:00,CNR5966440606,Canceled by Driver,CID587693,Prime Sedan,Sarjapur Road,Ulsoor,null,null,null,Customer was coughing/sick,null,null,1895,null,0,null,null,#NAME?,
2024-07-01 3:19:00,03:19:00,CNR4592435556,Canceled by Driver,CID436252,Mini,Kadugodi,Richmond Town,null,null,null,More than permitted people in there,null,null,2007,null,0,null,null,#NAME?,
2024-07-02 23:39:00,23:39:00,CNR6672538824,Success,CID732912,Bike,Peenya,Cox Town,273,85,null,null,No,null,283,UPI,1,3.1,3.6,#NAME?,
2024-07-16 6:09:00,06:09:00,CNR4519234773,Driver Not Found,CID991572,Prime SUV,Varthur,Electronic City,null,null,null,null,null,null,126,null,0,null,null,#NAME?,
2024-07-04 19:38:00,19:38:00,CNR4111260317,Success,CID310420,Mini,Koramangala,Sarjapur Road,77,30,null,null,No,null,154,UPI,1,3.8,4,#NAME?,
2024-07-23 18:36:00,18:36:00,CNR5893284516,Canceled by Customer,CID771481,Prime Sedan,RT Nagar,Hulimavu,null,null,Wrong Address,null,null,null,573,null,0,null,null,#NAME?,
2024-07-25 17:51:00,17:51:00,CNR8555747234,Canceled by Customer,CID437108,Prime Sedan,Padmanabhanagar,Majestic,null,null,Change of plans,null,null,null,366,null,0,null,null,#NAME?,
2024-07-25 20:03:00,20:03:00,CNR9515715380,Success,CID956076,Prime SUV,Rajarajeshwari Nagar,Padmanabhanagar,105,30,null,null,No,null,466,Cash,21,3.2,3.7,#NAME?,
2024-07-10 2:20:00,02:20:00,CNR2624789146,Canceled by Driver,CID946269,Auto,Rajajinagar,Kammanahalli,null,null,null,Customer was coughing/sick,null,null,207,null,0,null,null,#NAME?,
2024-07-21 9:12:00,09:12:00,CNR9150023259,Success,CID977381,Prime Sedan,Shivajinagar,Langford Town,252,65,null,null,No,null,314,UPI,35,4,3.9,#NAME?,
2024-07-12 16:40:00,16:40:00,CNR7712125558,Canceled by Driver,CID638471,Auto,Jayanagar,Basavanagudi,null,null,null,Personal & Car related issue,null,null,212,null,0,null,null,#NAME?,
2024-07-05 12:40:00,12:40:00,CNR2771661859,Success,CID688113,Prime SUV,Indiranagar,Cox Town,224,125,null,null,No,null,825,Cash,14,3.8,3.8,#NAME?,
2024-07-14 18:15:00,18:15:00,CNR4698284523,Success,CID936753,eBike,Langford Town,Kadugodi,126,30,null,null,No,null,277,Cash,17,3.5,4.4,#NAME?,
2024-07-30 1:07:00,01:07:00,CNR8142001059,Success,CID128677,Prime SUV,Malleshwaram,Padmanabhanagar,140,75,null,null,No,null,737,Cash,22,4.9,4.2,#NAME?,
2024-07-01 2:27:00,02:27:00,CNR3174286292,Success,CID824055,Mini,RT Nagar,Peenya,133,90,null,null,No,null,124,Cash,43,4.5,4.8,#NAME?,
2024-07-15 8:25:00,08:25:00,CNR3618363694,Success,CID626789,eBike,Hulimavu,Magadi Road,98,75,null,null,No,null,369,UPI,13,3.2,3.8,#NAME?,
2024-07-01 18:23:00,18:23:00,CNR4916686632,Canceled by Customer,CID533368,Auto,Ramamurthy Nagar,Frazer Town,null,null,Driver is not moving towards pickup location,null,null,null,497,null,0,null,null,#NAME?,
2024-07-16 12:11:00,12:11:00,CNR9639536433,Success,CID991425,Auto,Nagarbhavi,Richmond Town,91,135,null,null,No,null,543,Cash,13,4.4,4.5,#NAME?,
2024-07-24 18:45:00,18:45:00,CNR2818008475,Success,CID456463,Prime SUV,Varthur,BTM Layout,42,115,null,null,No,null,154,UPI,42,3.3,3.2,#NAME?,
2024-07-25 12:14:00,12:14:00,CNR9241297881,Canceled by Driver,CID425063,eBike,Malleshwaram,Shantinagar,null,null,null,Customer related issue,null,null,416,null,0,null,null,#NAME?,
2024-07-03 3:39:00,03:39:00,CNR9028614688,Canceled by Customer,CID588063,Prime SUV,Padmanabhanagar,Bannerghatta Road,null,null,Driver is not moving towards pickup location,null,null,null,111,null,0,null,null,#NAME?,
2024-07-13 21:39:00,21:39:00,CNR3388881014,Success,CID528219,eBike,Shantinagar,Kengeri,210,105,null,null,No,null,171,Cash,38,4.6,4,#NAME?,
2024-07-27 19:05:00,19:05:00,CNR1647857799,Driver Not Found,CID834331,Prime Plus,Malleshwaram,Padmanabhanagar,null,null,null,null,null,null,403,null,0,null,null,#NAME?,
2024-07-04 21:40:00,21:40:00,CNR7081668820,Canceled by Customer,CID315337,Auto,Langford Town,Hulimavu,null,null,Driver asked to cancel,null,null,null,296,null,0,null,null,#NAME?,
2024-07-30 10:28:00,10:28:00,CNR7927213978,Success,CID233128,Prime Sedan,Padmanabhanagar,Shivajinagar,105,130,null,null,No,null,396,UPI,14,3.6,3.3,#NAME?,
2024-07-28 10:30:00,10:30:00,CNR6371089983,Canceled by Customer,CID733007,Auto,Bellandur,Langford Town,null,null,Driver asked to cancel,null,null,null,400,null,0,null,null,#NAME?,
2024-07-16 9:45:00,09:45:00,CNR5904883406,Success,CID160776,Auto,Kadugodi,Richmond Town,147,110,null,null,Yes,Other Issue,919,Cash,10,4.6,4.4,#NAME?,
2024-07-04 5:52:00,05:52:00,CNR9570241888,Success,CID571061,Prime SUV,Sarjapur Road,Sahakar Nagar,77,70,null,null,No,null,400,Cash,10,3.6,4.9,#NAME?,
2024-07-16 10:02:00,10:02:00,CNR6919899929,Canceled by Driver,CID426771,eBike,Peenya,Basavanagudi,null,null,null,More than permitted people in there,null,null,251,null,0,null,null,#NAME?,
2024-07-26 17:15:00,17:15:00,CNR4744161600,Canceled by Driver,CID705285,Prime Sedan,Hosur Road,Richmond Town,null,null,null,Customer related issue,null,null,337,null,0,null,null,#NAME?,
2024-07-02 15:59:00,15:59:00,CNR8372035551,Canceled by Customer,CID463914,Prime SUV,MG Road,HSR Layout,null,null,Change of plans,null,null,null,376,null,0,null,null,#NAME?,
2024-07-25 21:10:00,21:10:00,CNR7867375111,Success,CID242446,Auto,Kadugodi,Indiranagar,119,135,null,null,No,null,162,Cash,18,4.1,4.3,#NAME?,
2024-07-09 23:27:00,23:27:00,CNR8226302961,Success,CID884765,eBike,Yeshwanthpur,Rajarajeshwari Nagar,273,70,null,null,No,null,600,Debit Card,2,3.8,4.4,#NAME?,
2024-07-04 4:38:00,04:38:00,CNR4648237647,Success,CID867402,Mini,Jayanagar,Malleshwaram,133,85,null,null,No,null,330,Cash,9,3.7,4.8,#NAME?,
2024-07-06 10:45:00,10:45:00,CNR9915498420,Success,CID682488,eBike,Electronic City,HSR Layout,217,45,null,null,No,null,2881,Cash,34,3.2,4.4,#NAME?,
2024-07-13 1:47:00,01:47:00,CNR7705870469,Success,CID996241,Prime SUV,Hennur,Hosur Road,168,25,null,null,No,null,787,UPI,6,3.8,3.6,#NAME?,
2024-07-29 17:48:00,17:48:00,CNR5721053430,Canceled by Customer,CID893232,Prime SUV,Malleshwaram,Majestic,null,null,Driver is not moving towards pickup location,null,null,null,666,null,0,null,null,#NAME?,
2024-07-02 19:14:00,19:14:00,CNR9637010082,Canceled by Driver,CID756568,Prime Sedan,Jayanagar,Hosur Road,null,null,null,Customer was coughing/sick,null,null,1857,null,0,null,null,#NAME?,
2024-07-27 23:26:00,23:26:00,CNR7614259729,Success,CID645328,Prime Plus,Electronic City,Sahakar Nagar,168,115,null,null,No,null,323,Cash,14,3.2,4.6,#NAME?,
2024-07-20 21:40:00,21:40:00,CNR2448140673,Canceled by Driver,CID396523,Mini,Varthur,Whitefield,null,null,null,Customer related issue,null,null,312,null,0,null,null,#NAME?,
2024-07-15 1:04:00,01:04:00,CNR8128334773,Success,CID640901,eBike,Kengeri,Kengeri,119,35,null,null,No,null,234,Cash,29,4.7,3.9,#NAME?,
2024-07-20 21:56:00,21:56:00,CNR5625761545,Canceled by Customer,CID939974,Prime Sedan,Marathahalli,Whitefield,null,null,Driver asked to cancel,null,null,null,177,null,0,null,null,#NAME?,
2024-07-17 11:34:00,11:34:00,CNR3340944927,Success,CID987109,Prime Plus,KR Puram,Peenya,119,80,null,null,No,null,344,UPI,13,4.1,3.8,#NAME?,
2024-07-19 17:27:00,17:27:00,CNR6463651608,Canceled by Customer,CID843491,Prime SUV,KR Puram,Cox Town,null,null,Driver is not moving towards pickup location,null,null,null,1930,null,0,null,null,#NAME?,
2024-07-13 14:55:00,14:55:00,CNR5763521696,Success,CID653348,Bike,RT Nagar,Kadugodi,56,50,null,null,No,null,856,UPI,1,3.5,3.8,#NAME?,
2024-07-15 23:24:00,23:24:00,CNR4881297226,Success,CID666494,eBike,Bellandur,Chamarajpet,217,90,null,null,No,null,263,Cash,11,3,4.1,#NAME?,
2024-07-25 16:40:00,16:40:00,CNR2091904627,Success,CID468796,Auto,Marathahalli,Malleshwaram,189,105,null,null,No,null,424,Cash,7,4.3,3.6,#NAME?,
2024-07-26 16:11:00,16:11:00,CNR5239528389,Success,CID224077,Bike,Rajarajeshwari Nagar,Koramangala,259,55,null,null,No,null,301,UPI,44,3.9,3,#NAME?,
2024-07-11 5:14:00,05:14:00,CNR6610639600,Canceled by Customer,CID668419,Auto,Yeshwanthpur,Rajajinagar,null,null,Change of plans,null,null,null,442,null,0,null,null,#NAME?,
2024-07-25 15:01:00,15:01:00,CNR8639274485,Success,CID576965,Prime SUV,Devanahalli,Rajarajeshwari Nagar,49,50,null,null,No,null,102,Credit Card,25,3.1,4.1,#NAME?,
2024-07-12 14:57:00,14:57:00,CNR2309199434,Canceled by Customer,CID980037,Prime SUV,Whitefield,Peenya,null,null,Driver asked to cancel,null,null,null,160,null,0,null,null,#NAME?,
2024-07-29 2:08:00,02:08:00,CNR8712070597,Success,CID604964,eBike,Tumkur Road,RT Nagar,175,75,null,null,No,null,543,UPI,9,3.1,3.9,#NAME?,
2024-07-29 0:26:00,00:26:00,CNR6105619185,Success,CID715690,Mini,Sahakar Nagar,Yelahanka,259,120,null,null,No,null,458,UPI,48,4.2,3.6,#NAME?,
2024-07-30 5:07:00,05:07:00,CNR9767571441,Canceled by Driver,CID407086,Prime Plus,Whitefield,Devanahalli,null,null,null,Customer related issue,null,null,181,null,0,null,null,#NAME?,
2024-07-02 18:52:00,18:52:00,CNR8898148369,Canceled by Customer,CID859675,Mini,Shivajinagar,Devanahalli,null,null,Driver asked to cancel,null,null,null,534,null,0,null,null,#NAME?,
2024-07-13 6:24:00,06:24:00,CNR9715466724,Driver Not Found,CID740000,Prime Sedan,Devanahalli,Hosur Road,null,null,null,null,null,null,122,null,0,null,null,#NAME?,
2024-07-11 5:36:00,05:36:00,CNR3160181687,Success,CID623207,Auto,Shantinagar,Tumkur Road,182,100,null,null,No,null,1972,Cash,15,4.5,3.2,#NAME?,
2024-07-10 13:51:00,13:51:00,CNR8138825155,Canceled by Customer,CID576054,Mini,Rajarajeshwari Nagar,Varthur,null,null,Driver is not moving towards pickup location,null,null,null,951,null,0,null,null,#NAME?,
2024-07-22 8:57:00,08:57:00,CNR7974804973,Canceled by Customer,CID421361,Prime Plus,Kengeri,MG Road,null,null,Wrong Address,null,null,null,487,null,0,null,null,#NAME?,
2024-07-27 4:13:00,04:13:00,CNR1849295952,Canceled by Driver,CID532446,Prime Sedan,Sarjapur Road,Nagarbhavi,null,null,null,Customer was coughing/sick,null,null,681,null,0,null,null,#NAME?,
2024-07-04 8:54:00,08:54:00,CNR5143575474,Success,CID283389,Bike,Padmanabhanagar,Marathahalli,56,115,null,null,No,null,270,Cash,17,4.2,3.7,#NAME?,
2024-07-15 0:52:00,00:52:00,CNR1806967169,Canceled by Driver,CID891251,Bike,Kammanahalli,BTM Layout,null,null,null,Personal & Car related issue,null,null,348,null,0,null,null,#NAME?,
2024-07-02 6:06:00,06:06:00,CNR6743007163,Success,CID933303,eBike,MG Road,Bannerghatta Road,49,55,null,null,No,null,196,Cash,4,3.8,3,#NAME?,
2024-07-27 4:58:00,04:58:00,CNR2410553066,Success,CID617246,Mini,Ramamurthy Nagar,Kadugodi,182,125,null,null,Yes,Customer Demand,435,Cash,49,3.3,3.8,#NAME?,
2024-07-17 7:11:00,07:11:00,CNR4006223521,Canceled by Customer,CID258559,Bike,Hennur,Tumkur Road,null,null,AC is Not working,null,null,null,847,null,0,null,null,#NAME?,
