Booking_ID,Booking_Date,Booking_Time,City,Vehicle_Type,Ride_Status,Pickup_Location,Drop_Location,Distance_KM,Trip_Duration_Min,Fare_Amount_INR,Surge_Multiplier,Payment_Method,Customer_Rating,Driver_Rating,Driver_ID,Customer_ID,Month,Day_of_Week,Hour,Revenue_Status
UBR102892,2025-08-27,17:55:00,Lucknow,Uber Go,Completed,Gomti Nagar,Gomti Nagar,9.02,44,171.39,1.0,UPI,3.7,4.8,DRV9267,CUS13935,August,Wednesday,17,Revenue
UBR102893,2025-12-28,17:38:00,Pune,Uber XL,Cancelled by Driver,Kothrud,Kothrud,3.27,0,0.0,1.0,UPI,,,DRV8616,CUS62571,December,Sunday,17,No Revenue
UBR102894,2025-09-01,18:59:00,Mumbai,Uber Auto,Completed,Borivali,Bandra,8.89,37,124.52,1.0,UPI,3.8,3.9,DRV3156,CUS43839,September,Monday,18,Revenue
UBR102895,2025-03-10,06:40:00,Noida,Uber Moto,Completed,Sector 62,Sector 62,10.81,46,127.36,1.0,UPI,4.2,4.7,DRV2867,CUS44074,March,Monday,6,Revenue
UBR102896,2025-04-05,12:46:00,Kolkata,Uber Auto,Completed,Salt Lake,Salt Lake,10.5,57,195.28,1.0,Cash,4.2,3.3,DRV3802,CUS30587,April,Saturday,12,Revenue
UBR102897,2025-03-18,13:13:00,Bengaluru,Uber Premier,Completed,Indiranagar,Koramangala,7.82,45,281.48,1.0,Debit Card,3.8,4.1,DRV1006,CUS84212,March,Tuesday,13,Revenue
UBR102898,2025-06-20,10:18:00,Hyderabad,Uber Auto,Completed,Madhapur,Gachibowli,1.0,6,74.56,1.2,UPI,4.2,4.6,DRV8767,CUS88984,June,Friday,10,Revenue
UBR102899,2025-01-01,08:27:00,Delhi,Uber Premier,Completed,Karol Bagh,Dwarka,6.07,42,221.87,1.0,Credit Card,4.5,3.4,DRV5531,CUS88673,January,Wednesday,8,Revenue
UBR102900,2025-03-03,08:23:00,Mumbai,Uber XL,Completed,Powai,Bandra,12.87,70,497.78,1.2,UPI,4.1,4.6,DRV7062,CUS66597,March,Monday,8,Revenue
UBR102901,2025-07-26,12:49:00,Lucknow,Uber Moto,Completed,Indira Nagar,Indira Nagar,21.44,126,226.4,1.0,Cash,4.2,4.2,DRV8629,CUS52940,July,Saturday,12,Revenue
UBR102902,2025-06-03,15:40:00,Delhi,Uber Auto,Cancelled by Customer,Dwarka,Rohini,5.66,0,0.0,1.0,Credit Card,,,DRV2846,CUS31567,June,Tuesday,15,No Revenue
UBR102903,2025-10-01,05:32:00,Hyderabad,Uber Auto,Completed,Madhapur,Gachibowli,3.18,19,92.45,1.2,Wallet,3.9,4.2,DRV1626,CUS14405,October,Wednesday,5,Revenue
UBR102904,2025-02-17,22:11:00,Chennai,Uber Go,No Driver Found,Anna Nagar,Adyar,12.8,0,0.0,1.0,UPI,,,DRV5143,CUS45527,February,Monday,22,No Revenue
UBR102905,2025-05-17,19:09:00,Delhi,Uber Moto,Completed,Karol Bagh,Karol Bagh,13.7,46,170.45,1.2,UPI,4.4,4.8,DRV5488,CUS99031,May,Saturday,19,Revenue
UBR102906,2025-01-01,18:06:00,Dehradun,Uber Go,Cancelled by Customer,Clock Tower,ISBT,5.76,0,0.0,1.0,UPI,,,DRV9569,CUS35378,January,Wednesday,18,No Revenue
UBR102907,2025-08-23,08:45:00,Mumbai,Uber XL,Completed,Andheri,Bandra,14.27,63,436.52,1.0,UPI,4.7,4.3,DRV4860,CUS45194,August,Saturday,8,Revenue
UBR102908,2025-09-13,16:57:00,Bengaluru,Uber Moto,Completed,Indiranagar,HSR Layout,4.11,22,57.56,1.0,UPI,4.5,4.8,DRV4915,CUS64137,September,Saturday,16,Revenue
UBR102909,2025-04-17,15:00:00,Bengaluru,Uber XL,Completed,Electronic City,HSR Layout,4.03,21,218.59,1.0,Debit Card,4.7,4.8,DRV4915,CUS68518,April,Thursday,15,Revenue
UBR102910,2025-06-22,23:14:00,Mumbai,Uber Go,Completed,Bandra,Powai,8.75,49,355.65,2.0,Credit Card,4.3,3.8,DRV6710,CUS52811,June,Sunday,23,Revenue
UBR102911,2025-05-10,18:53:00,Delhi,Uber XL,Completed,Connaught Place,Dwarka,7.28,35,285.92,1.0,UPI,3.1,5.0,DRV9917,CUS23972,May,Saturday,18,Revenue
UBR102912,2025-10-21,16:00:00,Jaipur,Uber Moto,Completed,Vaishali Nagar,Jagatpura,2.56,15,94.1,1.5,UPI,4.3,3.8,DRV7977,CUS83442,October,Tuesday,16,Revenue
UBR102913,2025-02-09,20:44:00,Dehradun,Uber Premier,Completed,Rajpur Road,ISBT,11.82,45,475.23,1.5,UPI,4.5,4.7,DRV8286,CUS88946,February,Sunday,20,Revenue
UBR102914,2025-12-04,08:19:00,Mumbai,Uber Go,Completed,Andheri,Bandra,6.87,40,192.83,1.2,UPI,4.3,4.6,DRV3871,CUS86287,December,Thursday,8,Revenue
UBR102915,2025-01-16,01:54:00,Pune,Uber Auto,Completed,Kothrud,Baner,8.57,28,155.97,1.0,UPI,3.8,4.9,DRV8033,CUS56371,January,Thursday,1,Revenue
UBR102916,2025-05-07,18:01:00,Lucknow,Uber Auto,Completed,Charbagh,Charbagh,29.17,167,361.31,1.0,Cash,4.5,4.9,DRV9926,CUS41534,May,Wednesday,18,Revenue
UBR102917,2025-12-15,07:02:00,Noida,Uber Auto,Completed,Sector 62,Sector 18,5.08,33,71.85,1.0,UPI,5.0,3.6,DRV3297,CUS92762,December,Monday,7,Revenue
UBR102918,2025-07-22,07:35:00,Hyderabad,Uber Go,Completed,Secunderabad,Banjara Hills,13.86,48,237.42,1.0,UPI,4.0,4.2,DRV4829,CUS38893,July,Tuesday,7,Revenue
UBR102919,2025-05-14,18:15:00,Bengaluru,Uber XL,Cancelled by Driver,Indiranagar,Whitefield,3.47,0,0.0,1.2,UPI,,,DRV7894,CUS81489,May,Wednesday,18,No Revenue
UBR102920,2025-09-16,10:53:00,Bengaluru,Uber Go,Completed,HSR Layout,Whitefield,6.44,37,127.93,1.0,Credit Card,3.9,4.2,DRV7737,CUS34578,September,Tuesday,10,Revenue
UBR102921,2025-01-14,17:28:00,Jaipur,Uber Go,Completed,Malviya Nagar,Mansarovar,9.52,49,184.27,1.0,Cash,4.2,3.8,DRV8713,CUS45558,January,Tuesday,17,Revenue
UBR102922,2025-03-07,21:43:00,Noida,Uber Go,Completed,Sector 18,Sector 62,4.43,22,138.32,1.2,UPI,4.0,4.7,DRV8214,CUS94666,March,Friday,21,Revenue
UBR102923,2025-12-17,11:56:00,Mumbai,Uber XL,Completed,Powai,Dadar,24.58,87,677.55,1.0,UPI,4.6,4.1,DRV7945,CUS79228,December,Wednesday,11,Revenue
UBR102924,2025-12-08,09:35:00,Hyderabad,Uber Auto,Cancelled by Customer,Gachibowli,Madhapur,16.23,0,0.0,1.0,UPI,,,DRV3275,CUS61388,December,Monday,9,No Revenue
UBR102925,2025-07-14,07:53:00,Ghaziabad,Uber Auto,Completed,Indirapuram,Vaishali,16.53,67,217.18,1.0,UPI,4.2,3.8,DRV8549,CUS95636,July,Monday,7,Revenue
UBR102926,2025-04-24,07:43:00,Lucknow,Uber Auto,Cancelled by Driver,Indira Nagar,Aliganj,7.36,0,0.0,1.0,Cash,,,DRV9931,CUS21294,April,Thursday,7,No Revenue
UBR102927,2025-06-08,05:38:00,Dehradun,Uber Premier,Completed,Sahastradhara,Rajpur Road,7.74,30,266.95,1.0,Credit Card,3.9,3.9,DRV6537,CUS26082,June,Sunday,5,Revenue
UBR102928,2025-06-10,06:51:00,Lucknow,Uber Go,Completed,Gomti Nagar,Indira Nagar,14.19,81,368.87,1.5,Credit Card,4.3,4.4,DRV9783,CUS46944,June,Tuesday,6,Revenue
UBR102929,2025-09-11,13:53:00,Hyderabad,Uber Go,Completed,Gachibowli,Madhapur,11.75,43,189.04,1.0,Debit Card,5.0,4.8,DRV8421,CUS61880,September,Thursday,13,Revenue
UBR102930,2025-01-15,11:02:00,Kolkata,Uber Go,Completed,Howrah,Salt Lake,9.47,64,187.37,1.0,Cash,4.3,4.3,DRV3105,CUS49068,January,Wednesday,11,Revenue
UBR102931,2025-02-06,18:36:00,Pune,Uber Auto,Completed,Kothrud,Baner,1.0,5,63.84,1.0,UPI,4.0,4.7,DRV5026,CUS56945,February,Thursday,18,Revenue
UBR102932,2025-06-04,20:43:00,Delhi,Uber Moto,Completed,Connaught Place,Saket,12.1,63,104.42,1.0,UPI,4.3,4.9,DRV9160,CUS72488,June,Wednesday,20,Revenue
UBR102933,2025-01-27,19:11:00,Kolkata,Uber Moto,Completed,Salt Lake,New Town,5.79,33,79.78,1.0,Cash,3.5,4.6,DRV8068,CUS51155,January,Monday,19,Revenue
UBR102934,2025-01-12,15:58:00,Jaipur,Uber Moto,Completed,Malviya Nagar,Mansarovar,1.0,5,38.72,1.0,Wallet,4.3,4.5,DRV3360,CUS14447,January,Sunday,15,Revenue
UBR102935,2025-03-08,07:57:00,Mumbai,Uber Go,Completed,Bandra,Andheri,6.49,26,133.51,1.0,Credit Card,4.4,4.9,DRV3145,CUS66809,March,Saturday,7,Revenue
UBR102936,2025-01-30,18:19:00,Lucknow,Uber Go,Completed,Charbagh,Aliganj,7.02,42,124.13,1.0,UPI,4.7,4.6,DRV2094,CUS10353,January,Thursday,18,Revenue
UBR102937,2025-04-06,12:22:00,Kolkata,Uber Go,Cancelled by Customer,Ballygunge,Ballygunge,1.95,0,0.0,2.0,UPI,,,DRV4227,CUS46298,April,Sunday,12,No Revenue
UBR102938,2025-08-03,06:21:00,Dehradun,Uber Go,Completed,ISBT,Clock Tower,15.59,75,268.95,1.0,Cash,3.8,3.9,DRV3932,CUS25805,August,Sunday,6,Revenue
UBR102939,2025-07-13,20:31:00,Delhi,Uber Go,Cancelled by Driver,Saket,Dwarka,9.71,0,0.0,1.2,Debit Card,,,DRV8241,CUS93586,July,Sunday,20,No Revenue
UBR102940,2025-05-15,11:06:00,Bengaluru,Uber Moto,Completed,Indiranagar,Electronic City,6.68,38,155.26,1.5,Cash,4.3,3.9,DRV3184,CUS52415,May,Thursday,11,Revenue
UBR102941,2025-10-17,09:21:00,Pune,Uber Auto,Completed,Baner,Hinjewadi,8.45,41,103.6,1.0,Debit Card,5.0,4.2,DRV5366,CUS96755,October,Friday,9,Revenue
UBR102942,2025-02-01,20:43:00,Bengaluru,Uber Premier,Completed,Electronic City,Electronic City,4.76,19,171.73,1.0,Debit Card,4.1,4.8,DRV3484,CUS92002,February,Saturday,20,Revenue
UBR102943,2025-02-08,21:01:00,Jaipur,Uber Auto,Cancelled by Customer,Malviya Nagar,Vaishali Nagar,10.85,0,0.0,1.5,UPI,,,DRV4156,CUS11919,February,Saturday,21,No Revenue
UBR102944,2025-12-18,11:13:00,Lucknow,Uber Go,Completed,Indira Nagar,Indira Nagar,8.57,29,155.38,1.0,UPI,3.4,3.7,DRV5136,CUS78150,December,Thursday,11,Revenue
UBR102945,2025-07-25,12:54:00,Delhi,Uber Auto,Completed,Karol Bagh,Rohini,5.94,26,85.23,1.0,UPI,4.2,4.1,DRV6609,CUS90882,July,Friday,12,Revenue
UBR102946,2025-02-12,16:15:00,Chennai,Uber Moto,Completed,T Nagar,Velachery,5.68,25,87.85,1.0,UPI,4.2,4.1,DRV8919,CUS39669,February,Wednesday,16,Revenue
UBR102947,2025-12-03,18:23:00,Chennai,Uber XL,Completed,Velachery,Adyar,9.25,36,348.55,1.0,UPI,4.1,4.0,DRV8724,CUS85577,December,Wednesday,18,Revenue
UBR102948,2025-09-16,05:06:00,Hyderabad,Uber Premier,Completed,Secunderabad,Secunderabad,9.94,41,306.3,1.0,UPI,4.0,3.8,DRV7366,CUS83740,September,Tuesday,5,Revenue
UBR102949,2025-09-06,16:03:00,Ghaziabad,Uber Auto,Completed,Raj Nagar,Raj Nagar,9.27,51,130.3,1.0,UPI,3.9,4.8,DRV4045,CUS81514,September,Saturday,16,Revenue
UBR102950,2025-03-15,22:51:00,Noida,Uber Moto,No Driver Found,Sector 137,Greater Noida,20.21,0,0.0,1.0,UPI,,,DRV1396,CUS73946,March,Saturday,22,No Revenue
UBR102951,2025-11-15,10:59:00,Jaipur,Uber Go,Completed,Mansarovar,Malviya Nagar,11.36,71,190.74,1.0,UPI,4.7,4.4,DRV4472,CUS65256,November,Saturday,10,Revenue
UBR102952,2025-10-23,21:36:00,Jaipur,Uber Moto,Completed,Jagatpura,C Scheme,3.65,18,88.0,1.0,Debit Card,4.7,3.6,DRV6832,CUS39326,October,Thursday,21,Revenue
UBR102953,2025-10-01,22:45:00,Chennai,Uber XL,Completed,T Nagar,Guindy,3.99,31,245.45,1.2,UPI,5.0,4.0,DRV6160,CUS64204,October,Wednesday,22,Revenue
UBR102954,2025-11-19,10:40:00,Ghaziabad,Uber Moto,Completed,Vaishali,Kaushambi,21.24,89,237.64,1.0,Debit Card,4.5,4.0,DRV5963,CUS88605,November,Wednesday,10,Revenue
UBR102955,2025-12-25,19:04:00,Jaipur,Uber Go,Cancelled by Driver,Mansarovar,C Scheme,25.63,0,0.0,1.5,Debit Card,,,DRV2650,CUS97070,December,Thursday,19,No Revenue
UBR102956,2025-07-09,09:01:00,Jaipur,Uber Moto,Completed,Malviya Nagar,Malviya Nagar,14.24,76,159.72,1.0,UPI,4.1,4.3,DRV1702,CUS66728,July,Wednesday,9,Revenue
UBR102957,2025-05-18,18:04:00,Noida,Uber XL,Completed,Sector 137,Greater Noida,6.1,28,402.11,1.5,Credit Card,4.2,3.8,DRV7517,CUS42956,May,Sunday,18,Revenue
UBR102958,2025-10-29,19:02:00,Bengaluru,Uber Go,No Driver Found,Koramangala,HSR Layout,8.24,0,0.0,1.0,UPI,,,DRV1856,CUS16047,October,Wednesday,19,No Revenue
UBR102959,2025-11-07,09:41:00,Lucknow,Uber Auto,Completed,Indira Nagar,Gomti Nagar,30.95,139,393.0,1.0,UPI,4.9,4.6,DRV9431,CUS21403,November,Friday,9,Revenue
UBR102960,2025-11-27,18:07:00,Mumbai,Uber Go,Completed,Borivali,Powai,2.67,13,87.5,1.0,Cash,3.8,4.1,DRV1453,CUS54936,November,Thursday,18,Revenue
UBR102961,2025-12-19,19:25:00,Bengaluru,Uber Go,Completed,HSR Layout,Indiranagar,6.28,34,197.2,1.0,UPI,4.9,4.5,DRV2968,CUS22733,December,Friday,19,Revenue
UBR102962,2025-10-09,12:09:00,Bengaluru,Uber Auto,Completed,Electronic City,Whitefield,5.39,26,72.17,1.0,Cash,4.5,4.0,DRV1362,CUS29385,October,Thursday,12,Revenue
UBR102963,2025-06-15,08:33:00,Dehradun,Uber Auto,Completed,Sahastradhara,Prem Nagar,5.56,27,104.85,1.0,Debit Card,4.4,4.9,DRV1034,CUS20818,June,Sunday,8,Revenue
UBR102964,2025-10-05,07:45:00,Noida,Uber Go,Completed,Sector 62,Sector 137,7.12,36,160.52,1.0,Wallet,4.5,4.6,DRV5724,CUS37323,October,Sunday,7,Revenue
UBR102965,2025-01-26,16:58:00,Jaipur,Uber Auto,Completed,Mansarovar,Malviya Nagar,10.3,44,164.37,1.0,UPI,4.1,4.4,DRV5447,CUS24264,January,Sunday,16,Revenue
UBR102966,2025-03-14,23:35:00,Jaipur,Uber Moto,Completed,Vaishali Nagar,C Scheme,12.72,52,129.51,1.0,UPI,4.3,4.2,DRV9423,CUS35825,March,Friday,23,Revenue
UBR102967,2025-04-25,19:52:00,Kolkata,Uber Go,Cancelled by Customer,Howrah,Park Street,21.96,0,0.0,1.0,UPI,,,DRV5659,CUS30737,April,Friday,19,No Revenue
UBR102968,2025-02-20,13:11:00,Dehradun,Uber XL,Completed,Prem Nagar,Rajpur Road,6.88,44,312.18,1.2,Cash,3.9,4.3,DRV2048,CUS94410,February,Thursday,13,Revenue
UBR102969,2025-06-20,15:19:00,Chennai,Uber Go,Completed,T Nagar,T Nagar,13.65,70,302.69,1.2,UPI,3.7,4.4,DRV4686,CUS60118,June,Friday,15,Revenue
UBR102970,2025-09-25,10:28:00,Hyderabad,Uber Moto,Completed,Secunderabad,Banjara Hills,5.9,41,107.86,1.0,Wallet,4.1,4.5,DRV1543,CUS41845,September,Thursday,10,Revenue
UBR102971,2025-01-03,08:13:00,Mumbai,Uber Go,Completed,Dadar,Powai,9.64,53,188.68,1.0,UPI,4.1,4.9,DRV1769,CUS79282,January,Friday,8,Revenue
UBR102972,2025-07-29,14:47:00,Lucknow,Uber Auto,Cancelled by Driver,Charbagh,Indira Nagar,15.96,0,0.0,1.0,UPI,,,DRV4900,CUS49758,July,Tuesday,14,No Revenue
UBR102973,2025-12-04,14:04:00,Jaipur,Uber Auto,No Driver Found,Vaishali Nagar,Mansarovar,4.39,0,0.0,1.0,UPI,,,DRV7902,CUS99425,December,Thursday,14,No Revenue
UBR102974,2025-10-28,15:57:00,Hyderabad,Uber Moto,Completed,Banjara Hills,Madhapur,8.74,49,109.03,1.0,Debit Card,4.1,4.0,DRV7468,CUS84946,October,Tuesday,15,Revenue
UBR102975,2025-12-08,22:47:00,Delhi,Uber Premier,Completed,Rohini,Dwarka,5.0,28,242.66,1.5,UPI,4.7,4.1,DRV5173,CUS55284,December,Monday,22,Revenue
UBR102976,2025-04-25,16:26:00,Noida,Uber Premier,Completed,Sector 137,Botanical Garden,13.18,50,357.31,1.0,Debit Card,3.8,3.6,DRV5985,CUS80336,April,Friday,16,Revenue
UBR102977,2025-06-16,16:03:00,Delhi,Uber Auto,Completed,Connaught Place,Karol Bagh,3.72,18,110.87,1.2,UPI,4.0,4.8,DRV9373,CUS14033,June,Monday,16,Revenue
UBR102978,2025-09-22,07:28:00,Jaipur,Uber Go,Completed,Malviya Nagar,C Scheme,2.67,15,74.67,1.0,Wallet,4.9,4.3,DRV8955,CUS68993,September,Monday,7,Revenue
UBR102979,2025-08-15,23:02:00,Dehradun,Uber Auto,Completed,Sahastradhara,Sahastradhara,5.54,25,102.66,1.2,UPI,4.0,3.8,DRV3271,CUS45307,August,Friday,23,Revenue
UBR102980,2025-05-31,19:32:00,Hyderabad,Uber Auto,Cancelled by Driver,Secunderabad,Secunderabad,15.71,0,0.0,1.0,Cash,,,DRV7797,CUS92183,May,Saturday,19,No Revenue
UBR102981,2025-09-25,20:29:00,Mumbai,Uber Go,Cancelled by Customer,Andheri,Andheri,5.8,0,0.0,1.0,Cash,,,DRV6081,CUS85337,September,Thursday,20,No Revenue
UBR102982,2025-04-26,13:35:00,Jaipur,Uber Go,Completed,C Scheme,C Scheme,3.25,25,108.52,1.2,Wallet,3.8,4.4,DRV3372,CUS82595,April,Saturday,13,Revenue
UBR102983,2025-03-29,15:08:00,Noida,Uber Go,Completed,Greater Noida,Greater Noida,7.0,42,181.67,1.0,Cash,4.0,3.5,DRV9237,CUS13307,March,Saturday,15,Revenue
UBR102984,2025-11-14,15:00:00,Kolkata,Uber Go,Completed,New Town,Park Street,5.34,18,145.63,1.0,UPI,4.9,4.0,DRV1900,CUS65516,November,Friday,15,Revenue
UBR102985,2025-08-30,08:47:00,Dehradun,Uber Auto,Completed,Rajpur Road,Rajpur Road,12.76,49,210.17,1.0,UPI,5.0,4.8,DRV6402,CUS31159,August,Saturday,8,Revenue
UBR102986,2025-12-26,18:22:00,Delhi,Uber Premier,Completed,Rohini,Rohini,3.96,19,177.12,1.0,UPI,4.3,4.1,DRV6266,CUS99292,December,Friday,18,Revenue
UBR102987,2025-11-25,21:02:00,Chennai,Uber Auto,Completed,Velachery,Guindy,6.59,32,178.63,1.5,UPI,4.0,4.6,DRV8864,CUS50109,November,Tuesday,21,Revenue
UBR102988,2025-11-29,08:31:00,Jaipur,Uber XL,Completed,Mansarovar,Jagatpura,14.12,78,687.74,1.5,UPI,4.4,4.2,DRV3787,CUS92789,November,Saturday,8,Revenue
UBR102989,2025-02-09,06:23:00,Noida,Uber Go,Completed,Botanical Garden,Greater Noida,9.95,46,220.03,1.2,Cash,4.4,4.2,DRV2295,CUS89078,February,Sunday,6,Revenue
UBR102990,2025-07-01,18:05:00,Mumbai,Uber Go,Completed,Dadar,Borivali,3.41,13,118.92,1.0,Credit Card,5.0,4.0,DRV3418,CUS21125,July,Tuesday,18,Revenue
UBR102991,2025-07-28,10:12:00,Lucknow,Uber Moto,Cancelled by Customer,Charbagh,Gomti Nagar,11.84,0,0.0,1.0,UPI,,,DRV1259,CUS38175,July,Monday,10,No Revenue
UBR102992,2025-09-30,17:48:00,Kolkata,Uber XL,Completed,Salt Lake,Park Street,10.69,53,533.0,1.5,UPI,4.7,3.9,DRV9036,CUS69505,September,Tuesday,17,Revenue
UBR102993,2025-04-29,18:14:00,Hyderabad,Uber Moto,Completed,Hitech City,Gachibowli,3.84,30,30.0,1.0,UPI,4.5,3.3,DRV7647,CUS61056,April,Tuesday,18,Revenue
UBR102994,2025-01-24,11:57:00,Mumbai,Uber Moto,Completed,Powai,Borivali,18.46,91,236.44,1.2,UPI,4.6,4.1,DRV2818,CUS40011,January,Friday,11,Revenue
UBR102995,2025-09-15,19:52:00,Noida,Uber Premier,Cancelled by Customer,Botanical Garden,Sector 137,9.63,0,0.0,1.2,Credit Card,,,DRV6572,CUS94800,September,Monday,19,No Revenue
UBR102996,2025-04-02,16:29:00,Mumbai,Uber Moto,Completed,Borivali,Borivali,3.81,31,58.47,1.2,Cash,4.4,4.3,DRV8733,CUS98158,April,Wednesday,16,Revenue
UBR102997,2025-06-10,20:11:00,Bengaluru,Uber Premier,Completed,Whitefield,Whitefield,17.98,81,457.41,1.0,UPI,4.2,4.0,DRV7974,CUS18543,June,Tuesday,20,Revenue
UBR102998,2025-05-29,19:39:00,Bengaluru,Uber XL,Completed,HSR Layout,Koramangala,8.22,53,312.49,1.0,UPI,4.7,4.7,DRV4211,CUS48248,May,Thursday,19,Revenue
UBR102999,2025-04-27,20:58:00,Noida,Uber Go,Completed,Sector 18,Sector 137,8.05,23,259.02,1.5,Debit Card,3.6,4.6,DRV8991,CUS61023,April,Sunday,20,Revenue
UBR103000,2025-02-22,01:47:00,Pune,Uber XL,Cancelled by Customer,Hinjewadi,Viman Nagar,13.34,0,0.0,1.0,Wallet,,,DRV7535,CUS55886,February,Saturday,1,No Revenue
UBR103001,2025-10-29,09:34:00,Lucknow,Uber Go,Cancelled by Customer,Aliganj,Gomti Nagar,10.44,0,0.0,1.0,Credit Card,,,DRV3172,CUS17889,October,Wednesday,9,No Revenue
UBR103002,2025-02-14,06:27:00,Bengaluru,Uber XL,Completed,Whitefield,Indiranagar,8.28,45,319.41,1.0,UPI,4.5,4.4,DRV6026,CUS78912,February,Friday,6,Revenue
UBR103003,2025-09-22,14:59:00,Pune,Uber Go,Completed,Kothrud,Kothrud,14.64,62,282.97,1.0,Credit Card,3.6,5.0,DRV3039,CUS32310,September,Monday,14,Revenue
UBR103004,2025-09-19,21:03:00,Kolkata,Uber Auto,Completed,Park Street,Park Street,18.45,83,256.04,1.2,UPI,4.4,4.2,DRV8914,CUS80183,September,Friday,21,Revenue
UBR103005,2025-11-03,14:06:00,Noida,Uber XL,Completed,Sector 137,Sector 62,4.78,22,282.58,1.0,Cash,4.7,4.5,DRV9968,CUS82268,November,Monday,14,Revenue
UBR103006,2025-08-22,20:46:00,Ghaziabad,Uber Go,Completed,Crossings Republik,Indirapuram,19.17,88,349.04,1.0,Credit Card,4.1,4.0,DRV4423,CUS61275,August,Friday,20,Revenue
UBR103007,2025-02-04,11:42:00,Delhi,Uber Premier,Completed,Saket,Connaught Place,42.03,162,935.93,1.0,UPI,4.3,4.4,DRV5204,CUS16403,February,Tuesday,11,Revenue
UBR103008,2025-12-04,11:15:00,Pune,Uber Auto,Completed,Kothrud,Hadapsar,4.6,9,93.58,1.0,Cash,4.1,4.8,DRV5294,CUS79220,December,Thursday,11,Revenue
UBR103009,2025-07-16,21:21:00,Delhi,Uber Go,Cancelled by Customer,Rohini,Dwarka,2.9,0,0.0,1.2,UPI,,,DRV6119,CUS81768,July,Wednesday,21,No Revenue
UBR103010,2025-01-25,13:45:00,Kolkata,Uber XL,Completed,Salt Lake,Park Street,24.65,135,697.04,1.0,UPI,4.7,5.0,DRV1181,CUS36798,January,Saturday,13,Revenue
UBR103011,2025-07-21,19:54:00,Bengaluru,Uber Go,Completed,Electronic City,Indiranagar,14.4,71,402.34,1.5,Credit Card,3.7,4.6,DRV4373,CUS35248,July,Monday,19,Revenue
UBR103012,2025-09-30,09:44:00,Bengaluru,Uber Premier,Completed,Koramangala,HSR Layout,8.46,37,253.27,1.0,UPI,4.6,4.5,DRV6659,CUS81434,September,Tuesday,9,Revenue
UBR103013,2025-02-05,22:40:00,Hyderabad,Uber Auto,Completed,Hitech City,Gachibowli,4.24,22,71.25,1.0,Cash,4.1,4.3,DRV3683,CUS70005,February,Wednesday,22,Revenue
UBR103014,2025-08-11,16:24:00,Pune,Uber Premier,Completed,Hinjewadi,Hadapsar,3.27,13,155.14,1.0,Debit Card,4.5,4.1,DRV9196,CUS30062,August,Monday,16,Revenue
UBR103015,2025-12-18,19:49:00,Bengaluru,Uber Premier,Completed,Whitefield,HSR Layout,7.78,38,300.34,1.2,UPI,3.8,4.8,DRV6590,CUS13056,December,Thursday,19,Revenue
UBR103016,2025-10-04,06:02:00,Jaipur,Uber Moto,Completed,Mansarovar,Malviya Nagar,12.0,45,127.31,1.0,Credit Card,4.4,4.2,DRV5467,CUS54998,October,Saturday,6,Revenue
UBR103017,2025-01-18,15:51:00,Hyderabad,Uber XL,Completed,Secunderabad,Secunderabad,4.65,27,224.49,1.0,Wallet,4.0,4.2,DRV5366,CUS27304,January,Saturday,15,Revenue
UBR103018,2025-07-07,21:21:00,Delhi,Uber Go,Completed,Karol Bagh,Dwarka,5.84,31,171.46,1.2,UPI,4.7,4.5,DRV6686,CUS48982,July,Monday,21,Revenue
UBR103019,2025-09-14,20:30:00,Lucknow,Uber Premier,Completed,Indira Nagar,Indira Nagar,25.76,134,591.25,1.0,UPI,4.0,4.1,DRV5014,CUS48648,September,Sunday,20,Revenue
UBR103020,2025-05-22,04:36:00,Bengaluru,Uber Moto,Completed,Koramangala,Indiranagar,1.0,7,30.0,1.0,Credit Card,5.0,4.4,DRV6111,CUS92312,May,Thursday,4,Revenue
UBR103021,2025-05-16,10:21:00,Hyderabad,Uber Go,Completed,Hitech City,Hitech City,11.88,51,268.11,1.2,UPI,3.5,5.0,DRV6828,CUS68743,May,Friday,10,Revenue
UBR103022,2025-11-03,14:26:00,Jaipur,Uber Auto,Completed,Malviya Nagar,C Scheme,8.05,36,124.11,1.0,UPI,3.9,4.4,DRV8189,CUS12466,November,Monday,14,Revenue
UBR103023,2025-03-20,08:55:00,Bengaluru,Uber Moto,Completed,HSR Layout,Electronic City,20.84,95,205.91,1.0,Wallet,3.9,3.1,DRV5571,CUS63542,March,Thursday,8,Revenue
UBR103024,2025-10-19,18:01:00,Delhi,Uber Moto,Completed,Saket,Dwarka,3.71,22,67.67,1.0,UPI,4.4,4.8,DRV5826,CUS11161,October,Sunday,18,Revenue
UBR103025,2025-03-03,08:21:00,Hyderabad,Uber Go,Completed,Madhapur,Gachibowli,2.5,15,99.77,1.0,UPI,5.0,4.2,DRV2574,CUS55441,March,Monday,8,Revenue
UBR103026,2025-05-09,11:56:00,Dehradun,Uber Go,Completed,Sahastradhara,Prem Nagar,3.66,20,91.24,1.0,Wallet,3.8,4.1,DRV2346,CUS33602,May,Friday,11,Revenue
UBR103027,2025-12-07,17:52:00,Pune,Uber Go,No Driver Found,Hinjewadi,Baner,7.21,0,0.0,1.0,UPI,,,DRV8349,CUS13806,December,Sunday,17,No Revenue
UBR103028,2025-10-25,14:16:00,Pune,Uber Go,Completed,Baner,Kothrud,1.31,10,76.16,1.0,UPI,4.0,4.6,DRV9632,CUS32014,October,Saturday,14,Revenue
